Links,Name,SKU,MPN,UPC,Price,Stock,Description,Additional Details,Path,Image URL
https://marineengineparts.com/sierra-marine-18-1989-thermostat-housing,Sierra Marine 18-1989 Thermostat Housing,18-1989,18-1989,808282146252,$222.99,2,"SIERRA 18-1989 Thermostat Housing Design #-3 Stainless Steel replacement Mercruiser Thermostat Design # 3 Housing for Mercuiser 4.3-Liter, 5.7-Liter, 7.4-Liter and 8.2-Liter engines. Note: made of Stainless Steel, orginal motor lifting ring will not fit back on. Replaces Mercruiser part #'s 860256A3, 860256A4 and 8M0061381.","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    860256A1 860256A3 860256A2 860256A4 861006A 87290A4  8M0061381

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Cooling  Sierra Marine 18-1989 Thermostat Housing,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17422/16007393/18-1989__09080.1743113072.jpg?c=1
https://marineengineparts.com/amp/sierra-marine-18-5860-stator,Sierra Marine 18-5860 Stator,18-5860,18-5860,30999563866,$203.19,,"Sierra Marine 18-5860 Stator



Stator fits Mercury Marine Outboards.","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    MERCURY MARINE
398-5454A35

MALLORY MARINE
9-25504

CDI
174-5456-16

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Outboards  Mercury/Mariner  Ignition  Sierra Marine 18-5860 Stator,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18143/16010013/18-5860__94603.1743117958.jpg?c=1
https://marineengineparts.com/amp/shakespeare-5228-extension-mast-8,Shakespeare 5228 Extension Mast 8',SHA5228,5228,719441200060,$266.49,1,"Shakespeare 5228 Galaxy Heavy-duty Fiberglass Extension Mast 8' Height. Constructed of high-quality Shakespeare white fiberglass and finished to match Galaxy® antennas. 5228 is a 1-1/2"" diameter extension mast can be used to increase height of an antenna and thus improve effective range, or to boost placement of an antenna above on-board obstructions. Stainless steel upper male and lower female ferrules with 1""-14 threads.","
        

                
                    Brand
                    Shakespeare Marine
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Accessories & Maintenance  Navigation & Electronics  Antennas  Mast Extensions  Shakespeare 5228 Extension Mast 8',https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/25299/16011649/SHA5228__29428.1743120469.jpg?c=1
https://marineengineparts.com/barr-marine-omc-1-981462-manifold,Barr Marine OMC-1-981462 Manifold,BAROMC-1-981462,OMC-1-981462,12345679124,$590.99,1,"Barr OMC-1-981462 Exhaust Manifold. Replaces OMC #979729 & #980459, 1973 - 1981. Includes manifold to head gasket, end cap gaskets and mounting hardware. Order riser part # OMC-20-980536 OR # OMC-20-910380 with adapter OMC-20-908014 separately. Made in USA, 3-year limited manufacturers warranty.
","
        

                
                    Brand
                    Barr Marine
                

                
                    Cross Reference / Specs
                    981462  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  OMC  Exhaust Manifolds & Risers  Barr Marine OMC-1-981462 Manifold,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/20285/16013935/BAROMC-1-981462__25927.1743129446.jpg?c=1
https://marineengineparts.com/sierra-marine-18-7913-oil-filter,Sierra Marine 18-7913 Oil Filter,18-7913,18-7913,808282112998,$9.59,2,"Sierra Marine 18-7913 Oil Filter.

Oil filter fits Mercury Marine 8/9.9 hp (323cc), 15/20 hp carbureted, and 25/30 hp EFI (MY2006 & Newer) outboard engines.

Features:

Thread Spec: 20mm x 1.5


Anti-Drain-Back Valve","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    EMP-ENGINEERED MARINE PRODUCTS
35-57800

HONDA MARINE
15400-PFB-004
15400-PFB-014
15400-PJ7-005
15400-PJ7-015
15400-PM3-004
15400-PM3-405
15400-ZZ3-003

MALLORY MARINE
9-57800

MERCURY MARINE
35-822626
35-822626A1
35-822626K03
35-822626Q03
35-822626Q1
35-822626T1
35-851847A02
35-8M0162831
35-8M0162832

NISSAN/TOHATSU
3R0-07615-0
3R0076150M
3R0076151M

SIERRA MARINE
18-7913

WIX
51365

YAMAHA MARINE
5GH-13440-00-00
5GH-13440-10-00
5GH-13440-30-00
5GH-13440-70-00
5GH-13440-71-00

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Outboards  Mercury/Mariner  Oil Filters  Sierra Marine 18-7913 Oil Filter,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18911/16012424/18-7913__72259.1743126484.jpg?c=1
https://marineengineparts.com/hastings-ff996-fuel-water-separator-filter,Hastings FF996 Fuel Water Separator Filter,HASFF996,FF996,768370013777,$24.29,1,"Hastings FF996 Fuel Water Separator Filter

Features:

Fuel Type: Diesel


Product Type: Dual-Stage Box-Style Glass Fuel/Water Separator


Notes: FF853 may be used in place of FF996. Do NOT substitute FF996 for the metal version.;Often a companion to FF833


Contains: Air Bleed Vent; Water Drain with Window


Size: 4-15/16"" x 3-11/16"" x 3-11/32"" (125.4 x 93.7 x 84.9)


CLEARANCE ITEM - FINAL SALE - NO RETURNS - NO WARRANTIES OR GUARANTEES EXPRESSED OR IMPLIED - BUYING AS IS - PLEASE CONTACT US WITH ANY QUESTIONS BEFORE PURCHASE","
        

                
                    Brand
                    Hastings Filters
                

                
                    Cross Reference / Specs
                    FRAP1130

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Clearance  Hastings FF996 Fuel Water Separator Filter,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/28879/16004658/HASFF996__69435.1743102156.jpg?c=1
https://marineengineparts.com/crusader-marine-22954-grommet-fuel-filter,Crusader Marine 22954 Grommet Fuel Filter,CRU22954,22954,12345680827,$2.09,2,"Crusader Marine 22954 Grommet Fuel Filter

CLEARANCE ITEM - FINAL SALE - NO RETURNS - NO WARRANTIES OR GUARANTEES EXPRESSED OR IMPLIED - BUYING AS IS - PLEASE CONTACT US WITH ANY QUESTIONS BEFORE PURCHASE","
        

                
                    Brand
                    Crusader Marine
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Clearance  Crusader Marine 22954 Grommet Fuel Filter,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/29470/16016792/CRU22954__53226.1743134360.jpg?c=1
https://marineengineparts.com/mercury-marine-27-87707-gasket-distributor,Mercury Marine 27-87707 Gasket Distributor,MER2787707,87707,745061202498,$8.59,1,"Mercury Marine 27-87707 Gasket Distributor.

Fits: GM 4 cyl. engines with conventional ignition","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    GLM
32300

Sierra
18-0948  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Gaskets  Mercury Marine 27-87707 Gasket Distributor,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/30124/16006542/MER2787707__52394.1743109140.jpg?c=1
https://marineengineparts.com/sierra-marine-18-7282-fuel-pump,Sierra Marine 18-7282 Fuel Pump,18-7282,18-7282,30999322531,$147.19,2,"Sierra Marine 18-7282 Fuel Pump.

Fuel pump fits Mercury Marine and OMC 3.0L and 3.7L in-line 4-Cylinder engines with flange ID 60337 & M60337 and later model Mercury Marine 3.7L aluminum block engines.

Features:

Fuel inlet is at 8, and outlet is at 3 O'clock position. Note: This is always determined by looking at the bottom of the fuel pump with the rocker arm held at the 12 O'clock position


Includes Mounting Gaskets


Fuel Filter located on bottom of fuel pump","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    MALLORY MARINE
9-35422

MERCURY MARINE
42725A3
861676A1
861676T09
8M0073435

BRP - OMC
509407
USE WITH:
18-0889 - Fuel Pump Gasket
18-7784 - Fuel Filter
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Fuel  Sierra Marine 18-7282 Fuel Pump,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18798/16004044/18-7282__50950.1743099753.jpg?c=1
https://marineengineparts.com/sierra-marine-18-0614-oil-pan,Sierra Marine 18-0614 Oil Pan,18-0614,18-0614,808282166892,$217.69,,"SIERRA 18-0614 OIL PAN, Replaces GM (Chevy) 454 cu.in. (7.4-Liter) and 502 cu.in. (8.2-Liter) GEN-V and GEN-VI with 1-PIECE REAR MAIN SEAL, RIGHT HAND DIPSTICK. Replaces Mercruiser part 811549, 850458 and 845668T. Oil pan has built in windage tray. Oil drain is located rear bottom center of oil pan. NOTE: DEPTH TAPERS FROM REAR OF PAN 8-1/2"" DEEP TO 9"" DEEP 3/4 OF THE WAY TOWARDS FRONT OF PAN. If needed order oil pan gasket FEL17986.


","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    811549 850458 845668T  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Engine Block Parts  Sierra Marine 18-0614 Oil Pan,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17259/16007303/18-0614__20963.1743112946.jpg?c=1
https://marineengineparts.com/dometic-hs-05-helm-seal-kit,Dometic HS-05 Helm Seal Kit,HYNHS-05,HYNHS-05,731957873064,$69.99,3,"Dometic HS-05 Helm Seal Kit.

Seal Kit for H-50 series Hynautic Helms.","
        

                
                    Brand
                    Hynautic
                

                
                    Cross Reference / Specs
                    HYNAUTIC
HS-05

SEASTAR SOLUTIONS
HS-05
USE WITH:
H-50 - Helm
H-52 - Helm
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Hydraulic Steering  Stern Drive & Inboard  Seal Kits  Dometic HS-05 Helm Seal Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/22368/16004916/HYNHS-05__83332.1743103065.jpg?c=1
